ra,dec,NUMBER_IN,FILENAME,X_POS,Y_POS,MJD-OBS,OBJECT,FILTER,EXPTIME,S-SEEING,AIRMASS,PC-ZP,PC-ZPSTD,QC-FLAG,FLAGS_MASK,BACKGROUND,MAG_OPT,MAGERR_OPT,SNR_OPT,LIMMAG_OPT,FNU_OPT,FNUERR_OPT,MAG_APER_R0.66xFWHM,MAGERR_APER_R0.66xFWHM,SNR_APER_R0.66xFWHM,FNU_APER_R0.66xFWHM,FNUERR_APER_R0.66xFWHM,MAG_APER_R1.5xFWHM,MAGERR_APER_R1.5xFWHM,SNR_APER_R1.5xFWHM,FNU_APER_R1.5xFWHM,FNUERR_APER_R1.5xFWHM,MAG_APER_R5xFWHM,MAGERR_APER_R5xFWHM,SNR_APER_R5xFWHM,FNU_APER_R5xFWHM,FNUERR_APER_R5xFWHM
243.60635,-61.06684,250,ML1_20240506_021252_red,4437.09161065599,5714.529725753377,60436.09226969892,16100,i,60.0,2.0856533,1.2377298,22.27797,0.012891753,yellow,0,5.9081564,14.149225,0.003972172,273.33566,18.677616,7948.95,29.081278,14.826766,0.0049544037,219.14568,4258.86,19.433922,14.284404,0.004261041,254.80537,7018.404,27.544176,13.965003,0.009341707,116.224594,9418.867,81.04022
243.60635,-61.06684,250,ML1_20240506_021656_red,4436.382298318818,5723.585360921036,60436.095094117554,16100,i,60.0,2.1288857,1.2440946,22.281393,0.013202009,yellow,0,5.4128118,14.145703,0.003989042,272.17972,18.660425,7974.781,29.299688,14.839676,0.0050023966,217.04318,4208.5205,19.390245,14.283354,0.0042882077,253.19113,7025.193,27.746597,13.962515,0.009530574,113.92137,9440.476,82.86835
243.60635,-61.06684,250,ML1_20240506_022059_red,4435.912416083694,5726.173836108487,60436.09790718772,16100,i,60.0,2.9031332,1.2506645,22.297176,0.013146331,yellow,0,7.4114213,14.138321,0.0040701255,266.75745,18.687468,8029.1895,30.099216,14.702738,0.0048177415,225.36208,4774.244,21.18477,14.252569,0.0046942816,231.28911,7227.2305,31.247604,13.791296,0.0111670885,97.22643,11053.033,113.68342
243.60635,-61.06684,250,ML1_20240506_022503_red,4435.258958456033,5733.836743376803,60436.10073207521,16100,i,60.0,2.5895193,1.2574977,22.2869,0.013878191,yellow,0,5.361541,14.153437,0.0041164705,263.75415,18.645485,7918.1763,30.02105,14.799318,0.005058972,214.61595,4367.899,20.352163,14.276872,0.004679371,232.0261,7067.263,30.458916,13.852864,0.011218507,96.780815,10443.702,107.91087
243.60635,-61.06684,250,ML1_20240506_022908_red,4434.303132830163,5744.858641779691,60436.10356804504,16100,i,60.0,2.2753022,1.2645999,22.279856,0.013816551,yellow,0,5.1998043,14.15974,0.004073908,266.50974,18.640434,7872.3364,29.538645,14.834498,0.005056545,214.71898,4228.6377,19.693823,14.287994,0.004449608,244.00716,6995.2295,28.668133,13.9269,0.010290981,105.503654,9755.282,92.463936
243.60635,-61.06684,250,ML1_20240506_023313_red,4433.472911138844,5747.027264913227,60436.1064040265,16100,i,60.0,2.6160583,1.2719493,22.287493,0.012121628,yellow,0,6.763966,14.169323,0.0041426914,262.08472,18.687754,7803.1636,29.77344,14.802965,0.0050766254,213.86966,4353.25,20.354689,14.280964,0.0047236043,229.85332,7040.6777,30.631178,13.864862,0.011583427,93.73186,10328.925,110.19652
243.60635,-61.06684,250,ML1_20240506_023715_red,4432.81039495897,5742.124403458221,60436.109205111774,16100,i,60.0,2.2608702,1.2794558,22.280375,0.013743756,yellow,0,4.2038155,14.160645,0.004112736,263.99365,18.647108,7865.7866,29.795362,14.86881,0.0051538567,210.6648,4097.093,19.448397,14.305084,0.0045083608,240.82727,6885.9873,28.593054,13.936437,0.010434105,104.05648,9669.976,92.93008
243.60635,-61.06684,250,ML1_20240506_024118_red,4431.963013197327,5745.242354154454,60436.11201840788,16100,i,60.0,2.4193723,1.2872473,22.278875,0.016610611,yellow,0,5.764778,14.164223,0.0041357703,262.52335,18.673353,7839.905,29.863647,14.829029,0.0051243957,211.87593,4249.993,20.058876,14.283748,0.00461958,235.02919,7022.645,29.879883,13.899659,0.011197577,96.96171,10003.138,103.165855
243.60635,-61.06684,250,ML1_20240506_024522_red,4431.109446398261,5751.938390864787,60436.114842589566,16100,i,60.0,2.250407,1.2953287,22.278814,0.0144494185,yellow,0,6.396099,14.162711,0.0041028443,264.63013,18.64026,7850.8286,29.667175,14.846345,0.0050779735,213.81288,4182.748,19.562656,14.296505,0.0044378494,244.65367,6940.6104,28.369123,13.9509115,0.010250254,105.92285,9541.91,90.08359
243.60635,-61.06684,250,ML1_20240506_024925_red,4430.313984570941,5752.794978609005,60436.11765578737,16100,i,60.0,2.6033137,1.3036426,22.287497,0.015949314,yellow,0,6.7384033,14.155712,0.0041353074,262.55273,18.696915,7901.6045,30.095304,14.800137,0.005055883,214.74709,4364.6084,20.324411,14.273821,0.0046521705,233.38269,7087.1475,30.367065,13.857949,0.011214624,96.814316,10394.896,107.36942
243.60635,-61.06684,250,ML1_20240506_234644_red,4458.443274313935,5647.52083727008,60436.990789348594,16100,i,60.0,2.1537766,1.1390853,22.209814,0.0123597225,yellow,0,6.331056,14.121733,0.0040788264,266.18835,18.649137,8152.8027,30.627945,14.831305,0.005145146,211.02145,4241.095,20.097935,14.266538,0.0044151163,245.91338,7134.848,29.013664,13.939373,0.009930679,109.33152,9643.852,88.20743
243.60635,-61.06684,250,ML1_20240506_235050_red,4457.529992671118,5644.722889760283,60436.99363685484,16100,i,60.0,2.316585,1.1388988,22.213404,0.010122832,yellow,0,5.8964534,14.125987,0.0041289185,262.95895,18.653156,8120.916,30.882826,14.839121,0.005208784,208.4433,4210.6714,20.20056,14.271347,0.004562992,237.94392,7103.3145,29.852894,13.904724,0.010647347,101.972466,9956.584,97.63993
243.60635,-61.06684,250,ML1_20240506_235456_red,4454.881532778395,5656.729678641771,60436.99648429164,16100,i,60.0,2.0875351,1.1388836,22.210821,0.011237029,yellow,0,6.9287925,14.132455,0.0040754997,266.40567,18.60595,8072.6885,30.302238,14.824553,0.0050925817,213.19954,4267.551,20.016697,14.286093,0.0044071386,246.3585,7007.497,28.444307,13.965751,0.009780724,111.00775,9412.386,84.790344
243.60635,-61.06684,250,ML1_20240506_235900_red,4453.332853942173,5670.361611818202,60436.99930910664,16100,i,60.0,2.1539068,1.1390374,22.211319,0.011837138,yellow,0,6.125254,14.137533,0.004116922,263.72522,18.578514,8035.0186,30.467388,14.836184,0.005137137,211.35043,4222.0796,19.976679,14.2876005,0.004438015,244.64453,6997.769,28.603825,13.961313,0.009934103,109.29382,9450.933,86.4727
243.60635,-61.06684,250,ML1_20240507_000307_red,4452.2815972933,5674.213616298855,60437.002167949846,16100,i,60.0,2.0790708,1.1393646,22.208368,0.010185846,yellow,0,5.3031564,14.155725,0.004152832,261.44476,18.583267,7901.511,30.222488,14.872825,0.0052307234,207.56902,4081.971,19.665607,14.310087,0.0044795284,242.37732,6854.328,28.279577,13.979849,0.009935564,109.27775,9290.945,85.021385
243.60635,-61.06684,250,ML1_20240507_000715_red,4449.7847685638135,5682.420735619255,60437.00503883027,16100,i,60.0,1.9868553,1.1398671,22.20769,0.0109309275,yellow,0,4.2730703,14.144141,0.004090109,265.4541,18.620504,7986.2637,30.085289,14.850656,0.005152293,210.72873,4166.1777,19.770336,14.298977,0.0044094017,246.23209,6924.8267,28.12317,13.979128,0.0096271215,112.77889,9297.119,82.4367
243.60635,-61.06684,250,ML1_20240507_001120_red,4447.647194637068,5683.879415268642,60437.00787482023,16100,i,60.0,2.0321014,1.1405348,22.207676,0.009918628,yellow,0,6.5738826,14.158716,0.004158869,261.06525,18.630762,7879.767,30.183132,14.867957,0.0052680303,206.09906,4100.3125,19.894863,14.31627,0.0046100947,235.51277,6815.413,28.938612,13.996936,0.010837641,100.18196,9145.884,91.29272
243.60635,-61.06684,250,ML1_20240507_001526_red,4445.737464345742,5684.641112575992,60437.01072232655,16100,i,60.0,2.0197356,1.1413769,22.20745,0.011882234,yellow,0,6.672174,14.154221,0.0041369214,262.4503,18.632736,7912.4644,30.14843,14.866906,0.005212363,208.30019,4104.2817,19.703686,14.312352,0.004491015,241.75742,6840.0464,28.293016,14.000961,0.010173502,106.72196,9112.032,85.381035
243.60635,-61.06684,250,ML1_20240507_001932_red,4444.29882686872,5692.346128879465,60437.01357051,16100,i,60.0,2.085842,1.1423917,22.206703,0.011269636,yellow,0,5.90827,14.155866,0.0041617127,260.88687,18.603083,7900.486,30.283186,14.862391,0.005231404,207.542,4121.3833,19.858068,14.307973,0.0045443936,238.91772,6867.6914,28.745005,13.9779005,0.010440125,103.996475,9307.641,89.49958
243.60635,-61.06684,250,ML1_20240507_002338_red,4443.258255036836,5698.867842511293,60437.01641807425,16100,i,60.0,2.2788188,1.1435795,22.211258,0.011069679,yellow,0,5.0888453,14.153503,0.0042142994,257.6315,18.610907,7917.69,30.732616,14.867278,0.0052838265,205.48293,4102.881,19.967016,14.299134,0.0046217227,234.92024,6923.825,29.47309,13.9170065,0.010636748,102.07407,9844.584,96.44548
243.60635,-61.06684,250,ML1_20240507_002744_red,4440.738828327088,5697.645708897414,60437.01926587001,16100,i,60.0,2.289642,1.1449412,22.209864,0.010387273,yellow,0,6.633055,14.163703,0.0042344253,256.40698,18.645473,7843.658,30.590658,14.860294,0.0052928636,205.13208,4129.353,20.130215,14.304821,0.004703547,230.83351,6887.6533,29.838186,13.945874,0.011305112,96.0394,9586.275,99.81607
243.60635,-61.06684,250,ML1_20240507_003155_red,4437.883868420452,5703.469160607818,60437.02217095818,16100,i,60.0,2.2803135,1.1465104,22.209679,0.011005096,yellow,0,4.790194,14.152315,0.0042066695,258.0988,18.628838,7926.361,30.710571,14.854662,0.0052825366,205.53311,4150.832,20.19544,14.294613,0.0046959277,231.20802,6952.718,30.071264,13.928709,0.011353671,95.62865,9739.041,101.84229
243.60635,-61.06684,250,ML1_20240509_233319_red,4473.804377854372,5645.782499943859,60439.98147564924,16100,i,60.0,2.1010408,1.1392094,22.279451,0.021598075,yellow,0,8.305262,14.121168,0.0038580864,281.41833,18.664497,8157.041,28.985464,14.789023,0.0048317397,224.70915,4409.51,19.623186,14.260888,0.0041520363,261.49487,7172.0713,27.427197,13.957522,0.009005871,120.5587,9483.985,78.66695
243.60635,-61.06684,250,ML1_20240509_233722_red,4471.927975615755,5653.538531333561,60439.98428885004,16100,i,60.0,1.8841102,1.1389574,22.273699,0.013772243,yellow,0,6.214646,14.13453,0.003876775,280.0617,18.678616,8057.272,28.769632,14.8276615,0.0049222712,220.57625,4255.3477,19.291958,14.290118,0.004158849,261.0665,6981.5576,26.742449,13.987232,0.008509187,127.595764,9227.985,72.32204
243.60635,-61.06684,250,ML1_20240509_234126_red,4471.20777482362,5671.943025646771,60439.98711324886,16100,i,60.0,1.8499783,1.1388725,22.26885,0.015153875,yellow,0,7.6390085,14.141951,0.0039015005,278.28683,18.62145,8002.3926,28.755915,14.858012,0.0049991407,217.18456,4138.042,19.053114,14.302477,0.00418784,259.25922,6902.54,26.624088,14.00824,0.008623494,125.904434,9051.156,71.8891
243.60635,-61.06684,250,ML1_20240509_234529_red,4470.003064234459,5673.884636039483,60439.98992655957,16100,i,60.0,1.9626484,1.1389551,22.273691,0.012293065,yellow,0,6.7909117,14.145863,0.0038986003,278.49384,18.645779,7973.607,28.63118,14.852432,0.004956005,219.07486,4159.3613,18.986027,14.298767,0.00416482,260.6922,6926.165,26.568363,13.989497,0.008512113,127.551895,9208.76,72.19618
243.60635,-61.06684,250,ML1_20240509_234933_red,4467.409197592692,5681.051204615243,60439.9927505012,16100,i,60.0,2.2201118,1.1392062,22.280025,0.014058012,yellow,0,5.260326,14.143557,0.003952058,274.72678,18.629807,7990.562,29.085485,14.828709,0.00495608,219.07155,4251.248,19.40575,14.288216,0.0042991675,252.54567,6993.804,27.693226,13.934962,0.009472762,114.61663,9683.109,84.48259
243.60635,-61.06684,250,ML1_20240509_235337_red,4467.304885963533,5681.683666999465,60439.995575258814,16100,i,60.0,1.9807112,1.1396259,22.275087,0.014866367,yellow,0,5.2478704,14.154816,0.003940754,275.51483,18.657578,7908.132,28.703108,14.842661,0.004968643,218.51762,4196.964,19.206522,14.306005,0.0042347345,256.38824,6880.1533,26.834902,13.991795,0.008879246,122.27797,9189.292,75.15084
243.60635,-61.06684,250,ML1_20240509_235741_red,4465.205036041929,5684.79247182325,60439.99839955924,16100,i,60.0,2.0889876,1.1402142,22.275717,0.016866252,yellow,0,5.2022147,14.159396,0.003980223,272.78275,18.645512,7874.8354,28.868525,14.856143,0.005020759,216.24939,4145.1714,19.168476,14.313255,0.004311935,251.7979,6834.36,27.142244,13.97009,0.009280318,116.993416,9374.842,80.131355
243.60635,-61.06684,250,ML1_20240510_000144_red,4463.500154146456,5691.061176882563,60440.00121233174,16100,i,60.0,2.061242,1.1409681,22.273748,0.01415185,yellow,0,6.5935745,14.171873,0.004000759,271.38254,18.71668,7784.8604,28.685928,14.875326,0.005052263,214.90096,4072.578,18.950953,14.324527,0.0043007163,252.45473,6763.774,26.792027,14.004251,0.009232214,117.60301,9084.4795,77.246994
243.60635,-61.06684,250,ML1_20240510_000548_red,4461.80853731779,5696.384431654566,60440.0040368,16100,i,60.0,1.9568708,1.1418945,22.270985,0.014144494,yellow,0,6.213174,14.166836,0.003965201,273.81622,18.679132,7821.0596,28.563171,14.853194,0.0049981847,217.2261,4156.4443,19.134184,14.318124,0.0042663766,254.4867,6803.782,26.735315,14.010483,0.009056429,119.88568,9032.473,75.342384
243.60635,-61.06684,250,ML1_20240510_000951_red,4460.10157126359,5696.18616829112,60440.00684998918,16100,i,60.0,1.9188042,1.142986,22.272173,0.013694445,yellow,0,9.400145,14.165921,0.0039627776,273.98364,18.617956,7827.6523,28.56978,14.885039,0.005050949,214.95688,4036.3035,18.777271,14.325459,0.0042457758,255.72151,6757.9673,26.42706,14.028133,0.008955227,121.24049,8886.82,73.29912
243.60635,-61.06684,250,ML1_20240510_001355_red,4459.528604854116,5701.216398575586,60440.009674295405,16100,i,60.0,2.0280466,1.1442523,22.276407,0.015024342,yellow,0,8.42899,14.161222,0.0039472273,275.06302,18.707222,7861.602,28.581095,14.8705435,0.0049955132,217.34224,4090.5571,18.82081,14.320444,0.0042599887,254.8683,6789.255,26.638285,14.004971,0.009217916,117.78542,9078.454,77.07621
243.60635,-61.06684,250,ML1_20240510_001758_red,4457.453945665214,5708.078725127865,60440.01248760032,16100,i,60.0,2.1239126,1.145684,22.279123,0.017679475,yellow,0,5.3541694,14.159915,0.003996521,271.67035,18.633442,7871.0723,28.97288,14.855146,0.005046813,215.13304,4148.9805,19.28565,14.308332,0.004359128,249.07187,6865.421,27.564014,13.9689245,0.009629813,112.747375,9384.917,83.23845
243.60635,-61.06684,250,ML1_20240510_002201_red,4456.683494574078,5708.07232232979,60440.01530012976,16100,i,60.0,2.3555353,1.147286,22.281487,0.012362512,yellow,0,7.1056113,14.155966,0.0040067877,270.9742,18.676052,7899.7563,29.153166,14.850132,0.0050561065,214.7376,4168.187,19.410606,14.300696,0.004472543,242.75589,6913.8735,28.480766,13.919952,0.010348205,104.920235,9817.912,93.57501
243.60635,-61.06684,250,ML1_20240510_002605_red,4454.764761420184,5711.870894723101,60440.018124545895,16100,i,60.0,2.187297,1.1490678,22.27728,0.012971621,yellow,0,5.23054,14.149688,0.0039593065,274.22382,18.670918,7945.57,28.974762,14.862754,0.005021037,216.23744,4120.0103,19.053177,14.298065,0.004300648,252.45876,6930.644,27.45258,13.943507,0.00942237,115.22963,9607.206,83.374435
243.60635,-61.06684,250,ML1_20240510_003008_red,4454.411514354307,5719.875921054984,60440.02092622443,16100,i,60.0,2.1565566,1.1510072,22.276834,0.016398054,yellow,0,5.8642383,14.143648,0.0039682006,273.6092,18.62169,7989.8857,29.201817,14.854553,0.0050272024,215.97221,4151.246,19.221203,14.296224,0.004317253,251.48773,6942.4136,27.605375,13.948855,0.009524733,113.99125,9559.992,83.86602
243.60635,-61.06684,250,ML1_20240510_003411_red,4452.775146790795,5723.907491326046,60440.02373912411,16100,i,60.0,1.9552563,1.1531278,22.273285,0.011991142,yellow,0,5.719757,14.141028,0.003919952,276.9769,18.643557,8009.1914,28.91646,14.858264,0.005029747,215.86299,4137.0815,19.16531,14.30134,0.00430539,252.18066,6909.7686,27.400072,13.99562,0.009674485,112.22677,9156.972,81.59347
243.60635,-61.06684,250,ML1_20240510_003815_red,4452.308148858833,5727.0718553103625,60440.02656318706,16100,i,60.0,1.9555353,1.155433,22.273035,0.012040206,yellow,0,7.1208167,14.138319,0.003915458,277.29483,18.623547,8029.201,28.955467,14.873585,0.005013246,216.57349,4079.1155,18.834787,14.294872,0.004148427,261.72238,6951.0576,26.558895,13.985696,0.008390399,129.40222,9241.054,71.41341
243.60635,-61.06684,250,ML1_20240510_004219_red,4450.482181830991,5732.686498524875,60440.029388002295,16100,i,60.0,2.0031214,1.1579168,22.277357,0.014630075,yellow,0,6.6178856,14.129365,0.0039127828,277.4844,18.645443,8095.6914,29.175303,14.846952,0.0049920273,217.49403,4180.4097,19.220802,14.294472,0.0042699846,254.2717,6953.6226,27.347216,13.976064,0.009371731,115.85224,9323.403,80.47668
243.60635,-61.06684,250,ML1_20240510_004623_red,4449.623726150281,5738.88666467115,60440.032212939,16100,i,60.0,1.9982882,1.1605799,22.278183,0.012107718,yellow,0,6.6780195,14.127725,0.0038990271,278.46338,18.672298,8107.9326,29.116693,14.84891,0.0049809003,217.97989,4172.8774,19.143406,14.286746,0.0042224047,257.1369,7003.2793,27.235605,13.972892,0.009130734,118.91007,9350.68,78.63657
243.60635,-61.06684,250,ML1_20240510_005027_red,4447.781951140711,5737.945420679384,60440.035037065456,16100,i,60.0,1.9111114,1.1634232,22.273684,0.011539668,yellow,0,6.884992,14.112931,0.0038592285,281.33502,18.624947,8219.161,29.214851,14.827999,0.0049405657,219.75949,4254.0273,19.35765,14.270989,0.0041868235,259.32217,7105.649,27.400856,13.975059,0.00908652,119.488655,9332.033,78.09974
243.60635,-61.06684,250,ML1_20240510_005432_red,4446.956832229293,5742.761285995764,60440.03787281817,16100,i,60.0,1.9959697,1.1664618,22.277746,0.01524947,yellow,0,6.569132,14.109741,0.0038687107,280.64548,18.625822,8243.344,29.372799,14.822012,0.0049265637,220.38406,4277.5513,19.40953,14.264557,0.0041825697,259.5859,7147.8765,27.535688,13.959637,0.009106108,119.231636,9465.539,79.38782
243.60635,-61.06684,250,ML1_20240510_005836_red,4446.40734263712,5750.202662043829,60440.04069716446,16100,i,60.0,1.967993,1.1696728,22.275743,0.012283087,yellow,0,6.3061213,14.103076,0.0038514314,281.9046,18.619576,8294.1045,29.421673,14.809674,0.0048939926,221.85078,4326.4336,19.501549,14.253933,0.0041333577,262.67657,7218.1655,27.47929,13.956378,0.008829112,122.9723,9493.989,77.2043
243.60635,-61.06684,250,ML1_20240510_010239_red,4444.313926273948,5751.764833644723,60440.043510069605,16100,i,60.0,1.9399798,1.1730559,22.273375,0.012161944,yellow,0,7.6018257,14.098307,0.00384329,282.50177,18.637173,8330.617,29.488728,14.814391,0.0049042716,221.38582,4307.6816,19.457802,14.251227,0.004123507,263.30405,7236.1704,27.482185,13.953377,0.008796869,123.42303,9520.269,77.13527
243.60635,-61.06684,250,ML1_20240510_010644_red,4442.586394196663,5754.817552160005,60440.0463462273,16100,i,60.0,2.0323734,1.1766559,22.278383,0.013274048,yellow,0,5.769233,14.099164,0.003866842,280.78113,18.675999,8324.043,29.64602,14.814185,0.0049336636,220.06693,4308.498,19.578127,14.251625,0.0042113424,257.81238,7233.5215,28.057308,13.933075,0.009320426,116.48998,9699.956,83.268585
243.60635,-61.06684,250,ML1_20240510_011048_red,4441.647153610131,5762.555109021186,60440.04917109432,16100,i,60.0,2.0228198,1.1804324,22.279524,0.014688377,yellow,0,5.735249,14.099843,0.0038635745,281.0186,18.700672,8318.843,29.602465,14.808774,0.0049341368,220.0458,4330.0254,19.677837,14.248985,0.004219246,257.32944,7251.1304,28.178396,13.937515,0.009395984,115.55321,9660.374,83.60108
243.60635,-61.06684,250,ML1_20240510_011451_red,4439.840709545155,5768.229986548662,60440.05198358849,16100,i,60.0,1.8997672,1.1843837,22.275406,0.014435779,yellow,0,8.125591,14.100043,0.0038424355,282.5646,18.623217,8317.304,29.435053,14.806477,0.0048733414,222.79091,4339.1943,19.476534,14.253712,0.004090982,265.39743,7219.631,27.203093,13.973178,0.008540616,127.12621,9348.224,73.53498
243.60635,-61.06684,250,ML1_20240510_011854_red,4438.330485094026,5770.278405276936,60440.054796372,16100,i,60.0,2.1860719,1.1885289,22.282312,0.013837196,yellow,0,6.469961,14.095643,0.003877513,280.0084,18.6108,8351.083,29.824402,14.783492,0.0048429603,224.18852,4432.0303,19.769213,14.239011,0.0041643404,260.72223,7318.052,28.068384,13.90597,0.009059466,119.84548,9945.161,82.9832
243.60635,-61.06684,250,ML1_20240510_012258_red,4438.1308654885015,5775.080547173647,60440.05762142995,16100,i,60.0,2.0437467,1.1928892,22.279873,0.013379072,yellow,0,6.0621157,14.09822,0.0038555567,281.60297,18.60069,8331.288,29.585228,14.805827,0.004894917,221.80891,4341.79,19.574461,14.246477,0.004157634,261.1428,7267.9,27.831135,13.916874,0.008898054,122.019516,9845.785,80.690254
243.60635,-61.06684,250,ML1_20240510_012701_red,4436.49132375571,5782.671350193217,60440.06043384886,16100,i,60.0,2.2116451,1.1974288,22.284779,0.013013002,yellow,0,5.5118685,14.101692,0.0038984818,278.50232,18.626339,8304.6875,29.819096,14.794586,0.0048861136,222.20856,4386.9785,19.742617,14.245026,0.0042080055,258.01678,7277.6265,28.206018,13.905347,0.00934182,116.22319,9950.876,85.61868
243.60635,-61.06684,250,ML1_20240510_013105_red,4435.032373554477,5783.95071390617,60440.063258380185,16100,i,60.0,2.4285893,1.2021904,22.285196,0.013575546,yellow,0,6.696863,14.114867,0.0039712284,273.40057,18.625666,8204.517,30.009142,14.795016,0.004961339,218.83936,4385.2383,20.038616,14.250599,0.0044096126,246.22029,7240.36,29.406025,13.858922,0.010200761,106.436775,10385.586,97.575165
243.60635,-61.06684,250,ML1_20240513_235419_red,4503.225322021566,5652.1482348622885,60443.99605584116,16100,i,60.0,2.6552396,1.1430582,22.2616,0.0132407155,yellow,0,7.2798853,14.157981,0.004132747,262.71536,18.637796,7885.111,30.013891,14.769572,0.0049940944,217.40402,4489.223,20.64922,14.277521,0.004672012,232.39156,7063.036,30.392826,13.855489,0.01110758,97.74732,10418.474,106.58578
243.60635,-61.06684,250,ML1_20240513_235833_red,4501.180642522982,5655.74835571132,60443.99899610014,16100,i,60.0,2.3297274,1.14439,22.25574,0.013121097,yellow,0,6.4865026,14.158165,0.0040837703,265.86612,18.65275,7883.769,29.653154,14.792845,0.004985452,217.78087,4394.018,20.176327,14.283816,0.0044726073,242.75241,7022.2046,28.927437,13.917624,0.010353278,104.86882,9838.983,93.821815
243.60635,-61.06684,250,ML1_20240514_000249_red,4499.342884342005,5663.000218812623,60444.00195946128,16100,i,60.0,2.8785763,1.1459203,22.268044,0.014681068,yellow,0,7.849307,14.161637,0.004131706,262.78156,18.678442,7858.601,29.90545,14.747372,0.0049544503,219.14362,4581.957,20.908466,14.257583,0.004702038,230.90758,7193.942,31.155071,13.802367,0.011148724,97.38658,10940.897,112.34502
243.60635,-61.06684,250,ML1_20240514_000710_red,4497.784487864343,5668.376561598099,60444.0049805778,16100,i,60.0,2.3531194,1.1476758,22.259491,0.011504681,yellow,0,5.1807714,14.152588,0.004035219,269.065,18.70644,7924.372,29.451517,14.796388,0.0049528303,219.21527,4379.7036,19.979008,14.273635,0.004410632,246.16339,7088.3613,28.795351,13.888909,0.0100033255,108.53751,10102.672,93.08
243.60635,-61.06684,250,ML1_20240514_001126_red,4496.454830950133,5667.893569891543,60444.00794393316,16100,i,60.0,2.3396528,1.1495903,22.261267,0.011543025,yellow,0,6.7636294,14.136825,0.0040111504,270.6795,18.652264,8040.2607,29.703987,14.777597,0.004904883,221.35822,4456.158,20.130981,14.264846,0.004382695,247.73253,7145.9756,28.845528,13.911613,0.010178004,106.67476,9893.602,92.745476
243.60635,-61.06684,250,ML1_20240514_231457_red,4509.739997475082,5619.920522551995,60444.96872517402,16100,i,60.0,3.4370558,1.1391174,22.29432,0.01805403,yellow,0,9.09182,14.143435,0.003981815,272.67368,18.76117,7991.4604,29.30778,14.497439,0.00440959,246.22157,5767.9834,23.425987,14.220564,0.0049551264,219.11372,7443.4478,33.970707,13.617288,0.011245516,96.54836,12974.328,134.38165
243.60635,-61.06684,250,ML1_20240514_231900_red,4508.755327130264,5617.50142312566,60444.971537954334,16100,i,60.0,1.9526423,1.1389195,22.257776,0.013365979,yellow,0,7.268532,14.137878,0.003957989,274.3151,18.700584,8032.458,29.281864,14.782874,0.0048879557,222.1248,4434.5576,19.96426,14.274945,0.0042804605,253.64937,7079.809,27.911795,14.000082,0.009709437,111.82278,9119.415,81.55239
243.60635,-61.06684,250,ML1_20240514_232706_red,4505.490301235663,5642.922151151421,60444.977163919975,16100,i,60.0,2.0915098,1.1390246,22.263912,0.011432338,yellow,0,6.768917,14.155871,0.0040189656,270.15314,18.640121,7900.4463,29.244326,14.839192,0.004997529,217.2546,4210.396,19.38001,14.301454,0.004354415,249.34145,6909.0503,27.709194,13.973948,0.009900477,109.66504,9341.591,85.182945
243.60635,-61.06684,250,ML1_20240515_230311_red,4520.022074490697,5632.584123720511,60445.96054442323,16100,i,60.0,2.2002916,1.1399808,22.240314,0.011380159,yellow,0,7.489225,14.12643,0.0040050363,271.09274,18.630424,8117.6084,29.944029,14.8082695,0.004986176,217.74927,4332.0356,19.894606,14.265846,0.0043180776,251.4397,7139.3936,28.394058,13.934775,0.009576593,113.37396,9684.776,85.42329
243.60635,-61.06684,250,ML1_20240515_230714_red,4517.881397575883,5642.133477289847,60445.963356961016,16100,i,60.0,2.2553053,1.1394582,22.241112,0.013665854,yellow,0,5.854557,14.1306925,0.0040124576,270.59134,18.621866,8085.8003,29.881964,14.790541,0.004965156,218.6711,4403.3525,20.136873,14.264106,0.0043760487,248.10878,7150.8457,28.821413,13.912973,0.009921372,109.43408,9881.217,90.29378
243.60635,-61.06684,250,ML1_20240515_231118_red,4515.751853518042,5645.191811834668,60445.96618161125,16100,i,60.0,2.775398,1.1391017,22.247753,0.015184776,yellow,0,7.0167894,14.133889,0.004087653,265.6136,18.669674,8062.031,30.352478,14.658903,0.0047778576,227.2433,4970.943,21.874979,14.2395525,0.0046605803,232.96158,7314.404,31.397469,13.803184,0.011045506,98.29664,10932.681,111.221306
243.60635,-61.06684,250,ML1_20240518_225943_red,4600.800777726388,5617.478100773429,60448.958142117015,16100,i,60.0,1.9769878,1.1390904,22.248032,0.012532212,yellow,0,5.380873,14.144254,0.004028033,269.545,18.659565,7985.432,29.625597,14.793576,0.004962283,218.79768,4391.061,20.069046,14.291442,0.0044184984,245.72516,6973.054,28.377453,13.991012,0.010325309,105.1529,9195.92,87.45284
243.60635,-61.06684,250,ML1_20240518_230345_red,4598.995581669863,5614.125716341228,60448.96094304322,16100,i,60.0,2.0422773,1.138913,22.2431,0.013452167,yellow,0,3.2842004,14.139228,0.0040434124,268.51978,18.62295,8022.4863,29.876705,14.808423,0.005002108,217.05573,4331.424,19.955353,14.284302,0.004390918,247.2686,7019.063,28.38639,13.9538145,0.0098953,109.72242,9516.426,86.73183
